user_id,cohort_month,months_active,retained
152,2024-01,30,Yes
28628,2023-01,4,Yes
28061,2024-06,4,No
4995,2023-06,3,No
21759,2023-06,17,Yes
41722,2024-06,17,No
44320,2023-06,18,No
31521,2023-06,18,No
3821,2024-01,16,Yes
26725,2024-01,35,No
20333,2023-01,24,Yes
9662,2023-01,9,Yes
27549,2023-06,1,Yes
32773,2023-06,10,Yes
42858,2024-06,3,No
20316,2024-01,34,Yes
39709,2024-01,22,Yes
12798,2024-01,5,Yes
17353,2023-01,11,Yes
14307,2023-01,8,No
18217,2023-01,21,No
20347,2023-06,26,No
38794,2023-06,4,Yes
31693,2024-01,2,No
48148,2023-06,8,No
4580,2023-01,11,Yes
47481,2024-01,3,No
31000,2024-01,25,Yes
18057,2024-06,30,Yes
40848,2024-01,32,No
29920,2024-06,31,Yes
41333,2023-01,14,No
18265,2024-01,31,No
20750,2024-06,12,Yes
40056,2024-01,20,No
20476,2023-01,24,No
38301,2023-01,21,Yes
30895,2023-06,32,No
18790,2024-06,6,Yes
9610,2024-06,6,Yes
28924,2023-01,33,Yes
19421,2023-01,16,No
16693,2023-01,15,No
5646,2024-01,3,No
8093,2023-06,4,Yes
49657,2023-01,22,Yes
44169,2023-01,15,Yes
34696,2023-06,1,Yes
11317,2023-01,9,Yes
13975,2024-06,29,No
17361,2024-06,21,Yes
14770,2024-01,5,Yes
46429,2024-01,27,Yes
22883,2024-01,19,Yes
24226,2024-01,14,Yes
860,2023-01,19,Yes
23695,2024-01,28,Yes
45501,2024-06,25,Yes
25266,2024-06,17,Yes
41369,2024-01,14,Yes
15621,2023-06,15,Yes
24693,2024-01,9,No
45348,2023-01,17,Yes
26978,2024-06,14,Yes
23496,2023-06,2,Yes
11141,2023-01,8,Yes
9257,2023-01,11,Yes
8258,2023-06,20,No
9662,2024-06,4,No
31443,2023-06,29,Yes
23233,2024-06,28,Yes
28930,2024-01,22,Yes
43808,2023-01,1,No
28630,2024-01,34,Yes
7260,2024-06,22,Yes
8796,2023-01,18,Yes
4984,2023-06,16,No
15002,2024-06,9,No
36477,2024-06,18,No
43983,2024-06,4,Yes
26231,2024-06,34,Yes
41166,2023-06,9,Yes
27174,2023-06,25,Yes
29649,2024-06,23,Yes
29154,2024-01,26,No
48094,2023-06,23,Yes
31700,2023-06,4,Yes
13682,2024-01,19,Yes
10481,2023-01,24,Yes
11964,2024-06,35,Yes
4043,2023-06,3,No
9741,2023-06,21,Yes
33706,2023-01,6,Yes
25943,2023-06,34,Yes
3412,2023-01,31,Yes
3437,2023-06,20,Yes
9731,2023-01,6,Yes
34060,2023-01,32,Yes
48974,2024-06,26,Yes
9701,2023-06,23,Yes
11639,2024-01,35,Yes
20643,2024-01,12,Yes
16629,2024-06,15,Yes
32917,2023-01,30,Yes
39915,2024-06,25,Yes
46419,2024-01,8,Yes
3198,2023-01,5,No
22010,2024-01,7,Yes
46109,2024-06,16,No
36227,2024-01,17,No
15250,2024-06,30,No
3471,2023-01,3,No
25374,2024-06,24,Yes
28752,2023-06,3,Yes
4762,2024-06,17,Yes
46354,2024-01,5,Yes
29165,2023-01,22,Yes
19308,2024-01,32,Yes
14487,2023-06,12,No
4654,2024-01,15,Yes
35976,2023-06,22,Yes
24022,2024-01,13,Yes
22369,2024-06,25,Yes
6495,2024-06,15,Yes
26628,2023-06,4,No
31037,2024-06,30,Yes
48142,2024-06,3,No
13190,2024-01,31,Yes
43456,2023-01,2,Yes
33078,2023-06,6,Yes
38459,2023-06,29,Yes
38774,2023-01,23,Yes
9243,2024-06,20,No
6121,2023-06,19,No
26474,2024-01,32,Yes
26045,2024-01,24,Yes
6772,2023-06,21,Yes
48308,2023-01,17,No
15016,2023-06,11,Yes
2204,2024-01,3,Yes
42673,2023-06,27,No
22524,2024-06,10,Yes
26979,2024-06,4,No
10310,2023-01,20,Yes
39315,2023-06,11,Yes
35951,2023-01,30,No
31739,2024-01,5,Yes
11637,2024-06,22,Yes
11982,2023-01,16,No
37074,2023-01,28,No
33820,2023-06,30,Yes
5320,2024-01,6,No
49411,2023-01,13,Yes
36737,2023-01,30,No
39488,2024-06,15,Yes
22850,2024-06,22,No
378,2024-01,31,No
20776,2023-06,25,Yes
48373,2023-01,6,Yes
32717,2024-06,24,Yes
8077,2023-01,15,No
40601,2023-01,16,No
31743,2023-06,11,No
47930,2023-01,18,No
41395,2024-06,3,No
38401,2024-06,30,No
35765,2023-01,34,No
3091,2023-01,21,No
7127,2023-06,33,No
47211,2024-01,1,No
20656,2024-06,5,Yes
20901,2023-06,32,No
38690,2023-06,25,Yes
12374,2023-06,4,Yes
21079,2023-01,18,No
5475,2023-01,19,No
4635,2024-06,32,Yes
18474,2023-01,5,No
31433,2024-06,22,No
32132,2023-06,32,No
43628,2024-06,14,Yes
6293,2024-01,29,No
42774,2023-01,12,Yes
3990,2024-01,13,No
4463,2024-06,22,Yes
23821,2023-01,8,No
5757,2024-06,4,No
45094,2023-01,2,Yes
1475,2024-06,18,No
35590,2024-01,19,No
1392,2024-01,11,No
31191,2023-06,29,Yes
14842,2024-06,11,Yes
42641,2024-06,11,Yes
42422,2024-01,22,No
16599,2024-01,4,Yes
6000,2023-01,7,No
36039,2023-01,3,No
28515,2024-06,17,Yes
8614,2024-06,1,Yes
30858,2023-01,9,No
18963,2023-06,21,Yes
43689,2023-01,27,Yes
969,2024-06,18,Yes
46650,2024-01,23,Yes
6242,2024-01,32,No
3818,2023-01,33,Yes
6942,2023-06,27,Yes
32315,2024-06,23,No
30485,2023-06,21,No
15513,2024-06,8,Yes
33702,2023-06,5,No
4842,2023-01,7,No
8886,2023-06,29,Yes
34727,2023-06,35,Yes
9496,2024-06,17,Yes
43719,2024-01,8,No
15379,2024-06,26,Yes
33259,2024-06,35,Yes
1711,2024-06,19,Yes
12369,2023-06,34,Yes
37663,2024-06,28,Yes
29041,2024-06,14,No
1238,2024-01,25,No
27647,2024-01,3,No
2709,2023-01,20,Yes
14540,2023-06,31,No
45095,2024-06,5,No
34281,2023-06,4,Yes
38542,2023-01,24,Yes
9495,2024-06,26,No
43413,2024-01,25,Yes
7697,2023-06,21,Yes
10971,2024-06,29,Yes
25576,2023-06,3,Yes
42188,2023-01,12,No
3700,2023-01,15,No
40984,2024-01,27,No
9972,2024-06,17,Yes
40835,2024-01,22,Yes
33262,2023-06,9,No
15047,2023-06,2,No
28780,2023-01,25,Yes
35496,2023-01,31,No
47775,2024-06,33,Yes
4347,2023-01,7,No
32179,2024-06,31,No
45006,2023-06,12,Yes
35033,2024-06,3,Yes
25661,2024-01,13,Yes
7908,2024-01,17,Yes
18509,2023-01,12,Yes
26406,2024-01,1,Yes
26338,2024-06,35,Yes
26328,2023-06,14,Yes
7124,2024-01,15,Yes
13541,2024-06,17,Yes
44400,2023-06,12,Yes
49563,2023-06,23,Yes
49464,2024-01,2,Yes
42880,2023-01,25,Yes
11038,2023-06,9,No
2710,2024-06,22,No
28553,2023-06,8,Yes
1748,2024-06,25,Yes
33,2023-06,19,No
13364,2023-01,22,No
15374,2023-06,14,Yes
49757,2023-01,7,Yes
3743,2023-06,1,Yes
43509,2024-06,32,No
4253,2023-01,16,No
41401,2023-06,25,No
843,2023-06,25,No
20006,2023-01,25,Yes
47304,2024-06,3,Yes
33058,2023-06,23,No
24100,2023-06,14,Yes
35144,2023-01,21,No
20041,2024-06,18,Yes
46982,2024-06,5,Yes
43979,2023-06,23,No
40237,2024-01,13,No
37931,2024-01,32,No
42752,2024-01,14,Yes
24206,2023-06,23,No
31679,2023-06,27,Yes
2080,2023-01,10,No
6569,2023-06,32,Yes
42873,2024-01,23,Yes
43935,2024-01,26,Yes
37005,2023-01,34,No
32526,2023-01,7,No
33108,2023-01,30,No
14241,2023-06,27,Yes
10720,2023-01,1,Yes
5105,2023-06,14,Yes
40658,2023-06,9,Yes
34169,2023-06,17,Yes
42171,2024-01,17,Yes
26018,2023-01,5,No
11994,2024-06,27,No
12269,2023-06,28,No
11636,2024-01,19,Yes
2866,2023-01,6,Yes
26736,2024-06,24,Yes
31976,2024-06,32,No
46567,2024-01,16,Yes
2628,2024-06,18,No
43087,2024-06,29,Yes
13910,2024-06,32,No
9354,2024-01,26,Yes
33447,2024-06,20,Yes
38346,2023-01,31,Yes
20267,2023-06,2,Yes
12432,2023-06,19,No
31374,2024-01,1,Yes
10626,2023-01,18,No
6345,2024-06,17,Yes
2074,2023-01,15,Yes
227,2023-01,26,Yes
24364,2023-06,3,No
42821,2024-01,32,No
39495,2023-06,15,Yes
41835,2023-01,8,Yes
40255,2023-06,7,Yes
20256,2023-06,30,Yes
34439,2024-01,11,Yes
35764,2024-01,9,No
20812,2023-01,1,Yes
3426,2024-01,15,No
24425,2023-06,14,Yes
25350,2024-06,32,Yes
30599,2023-01,4,No
16280,2023-06,11,No
11835,2023-06,30,Yes
33386,2023-01,24,Yes
25244,2023-01,19,Yes
22917,2024-01,21,Yes
10634,2024-06,14,Yes
19767,2024-01,33,Yes
4763,2023-06,24,Yes
2986,2023-01,14,Yes
34373,2024-06,23,Yes
2776,2024-01,11,Yes
14687,2024-06,7,No
32373,2024-01,17,No
33516,2024-06,31,Yes
7149,2023-06,8,Yes
5203,2023-06,18,No
9399,2024-06,18,No
8353,2024-01,21,No
5150,2024-06,33,Yes
42230,2024-06,5,Yes
28285,2024-01,11,Yes
21553,2023-06,22,No
1857,2024-06,23,Yes
29683,2023-01,33,No
47135,2023-01,10,No
42546,2024-06,26,Yes
32315,2024-06,12,No
20449,2024-06,9,Yes
39889,2024-01,3,No
19661,2024-01,6,Yes
14921,2023-01,29,Yes
28164,2023-06,13,No
17264,2024-06,31,Yes
13536,2024-01,6,Yes
25800,2024-01,2,Yes
45548,2024-01,8,Yes
45570,2023-01,3,Yes
25083,2024-06,22,Yes
22998,2024-06,10,Yes
30391,2024-06,34,Yes
19562,2024-01,9,Yes
19586,2023-01,2,Yes
8881,2023-06,17,Yes
17945,2024-01,8,No
49558,2023-01,19,No
45201,2024-06,2,No
32973,2024-06,35,Yes
12735,2023-06,7,Yes
25379,2024-01,8,Yes
22018,2023-01,18,Yes
49264,2024-06,3,Yes
26322,2024-01,17,No
14050,2024-06,20,No
23557,2024-06,21,No
4127,2024-01,22,Yes
20067,2023-01,28,Yes
325,2023-06,22,Yes
17321,2023-06,1,Yes
352,2023-01,13,Yes
9372,2023-01,18,No
32768,2023-01,30,No
3089,2023-01,29,Yes
40364,2023-01,9,Yes
710,2023-01,24,No
19044,2023-06,4,No
852,2024-01,14,Yes
1188,2023-01,23,Yes
47736,2024-01,6,Yes
36820,2023-06,22,Yes
47627,2024-01,6,No
46070,2023-01,24,No
41050,2024-01,24,Yes
4742,2024-06,13,No
18133,2023-06,20,No
17989,2023-01,33,Yes
47994,2024-01,18,No
22923,2024-01,19,Yes
41092,2023-01,31,No
31583,2023-06,30,Yes
3569,2023-06,11,No
14981,2024-01,16,Yes
13157,2024-01,1,Yes
23811,2024-01,20,No
34371,2024-01,27,Yes
1084,2024-01,30,No
44805,2023-01,33,No
22388,2023-06,20,Yes
29030,2023-01,14,Yes
38940,2024-01,26,Yes
24047,2023-06,30,Yes
15304,2023-01,31,No
42303,2023-06,23,Yes
20898,2024-06,22,Yes
18318,2023-01,6,Yes
48784,2024-01,33,Yes
12212,2023-01,11,Yes
31578,2024-06,13,No
42925,2024-01,15,Yes
1457,2023-01,26,Yes
49793,2023-01,9,Yes
20327,2024-01,31,No
7599,2023-06,18,Yes
3647,2024-01,26,Yes
34733,2023-01,33,No
46775,2024-06,29,Yes
21385,2023-01,23,No
26898,2023-01,32,No
22747,2024-06,6,No
2209,2024-01,4,No
14710,2024-01,3,No
41270,2023-06,24,No
9966,2023-01,15,Yes
20676,2023-01,9,No
5248,2024-06,1,Yes
11808,2023-06,7,Yes
28044,2024-06,5,Yes
49459,2024-06,32,No
15340,2024-01,21,Yes
14541,2024-01,8,No
46966,2023-01,1,Yes
17252,2023-01,3,No
12077,2023-01,11,Yes
22316,2023-01,9,No
36445,2024-06,5,No
27110,2023-06,16,Yes
38128,2024-01,3,No
38719,2024-06,18,Yes
41852,2024-01,10,Yes
11216,2024-01,28,Yes
4302,2024-01,5,Yes
15634,2023-01,30,Yes
49699,2023-01,23,Yes
48967,2024-01,26,No
20622,2024-06,22,Yes
29429,2024-06,18,Yes
37178,2024-01,29,Yes
49872,2023-01,31,No
5899,2023-01,21,Yes
17494,2023-06,7,No
45819,2024-01,30,Yes
904,2023-01,30,Yes
9779,2024-06,16,Yes
6290,2023-01,19,Yes
48921,2023-06,12,No
9050,2024-01,28,No
16479,2024-01,3,No
33458,2024-01,11,No
27140,2023-06,7,Yes
6114,2024-06,8,Yes
5940,2024-01,17,Yes
20895,2024-01,1,Yes
4769,2023-06,2,No
38485,2024-06,17,No
5921,2024-06,28,No
45524,2023-06,35,No
7326,2023-06,35,Yes
33455,2024-06,28,No
34510,2024-06,23,No
27860,2023-01,22,No
38504,2023-06,6,No
13017,2023-06,21,No
46210,2024-01,5,No
2332,2023-01,14,Yes
38811,2024-01,15,Yes
36423,2023-01,28,Yes
10274,2024-01,27,Yes
930,2024-01,8,No
44091,2024-06,8,Yes
35516,2023-01,27,Yes
44672,2024-01,3,Yes
36985,2024-01,3,Yes
47464,2023-06,13,Yes
23089,2023-01,32,Yes
21619,2024-06,27,Yes
6970,2023-06,35,Yes
29719,2024-06,2,Yes
24015,2024-01,4,No
17307,2024-01,3,Yes
4973,2024-01,13,Yes
4660,2024-01,30,Yes
18736,2023-01,2,No
19352,2024-06,29,No
32063,2024-06,22,Yes
27868,2024-06,17,Yes
11887,2024-06,22,No
19895,2024-06,16,Yes
33831,2023-01,18,Yes
2687,2024-01,12,Yes
26927,2023-06,7,Yes
21334,2024-06,8,No
31046,2024-01,9,Yes
8219,2023-01,15,Yes
20625,2024-06,32,No
147,2023-06,29,Yes
283,2023-01,25,Yes
47381,2023-06,23,Yes
5662,2024-06,17,Yes
4080,2024-06,23,Yes
28929,2024-06,4,Yes
625,2023-06,17,Yes
6313,2024-01,23,Yes
15816,2023-01,27,No
2615,2023-06,30,No
30736,2024-01,27,Yes
47784,2023-06,7,Yes
18755,2023-01,12,No
46269,2023-01,5,No
32507,2023-06,26,Yes
6920,2023-01,12,No
10127,2023-06,31,Yes
31301,2023-06,27,No
38322,2024-01,31,No
8804,2023-06,14,No
28122,2023-01,21,Yes
11172,2023-06,10,Yes
45754,2023-01,16,Yes
21907,2023-06,9,Yes
46030,2024-06,29,No
21411,2023-01,35,No
48974,2023-06,18,No
37164,2024-06,9,No
25973,2024-06,15,Yes
40692,2023-06,18,No
1062,2024-01,24,No
30263,2023-06,30,No
807,2024-06,13,Yes
6181,2023-01,3,Yes
35979,2023-01,20,No
7600,2024-06,31,Yes
31985,2024-06,14,No
34677,2023-06,16,No
9015,2024-06,21,Yes
24195,2024-06,13,Yes
17765,2023-06,1,No
11970,2024-06,7,Yes
10113,2023-01,21,No
24837,2024-01,33,No
43863,2023-01,23,No
38196,2023-06,35,Yes
6360,2023-06,24,No
41180,2023-06,21,Yes
4254,2024-01,14,Yes
47155,2023-01,18,Yes
20562,2024-06,20,Yes
44367,2023-01,18,Yes
36571,2023-06,32,Yes
30442,2023-01,11,Yes
27072,2023-06,17,No
44122,2024-01,33,No
14110,2024-06,18,No
24369,2023-01,17,Yes
43083,2023-01,8,Yes
38402,2024-06,29,No
8216,2024-06,17,Yes
30786,2024-01,11,Yes
1692,2024-01,10,No
43217,2024-01,2,No
42241,2024-06,5,No
6697,2024-06,19,Yes
32479,2024-06,18,No
37265,2024-01,28,No
38964,2023-01,31,No
37382,2023-01,17,No
4826,2023-06,13,Yes
5909,2024-06,26,Yes
32374,2024-01,35,Yes
30043,2024-06,12,Yes
35414,2023-01,2,Yes
42782,2024-06,11,No
34069,2024-06,20,Yes
36291,2023-06,22,Yes
768,2023-06,4,Yes
35847,2024-06,8,No
42120,2024-06,35,No
34490,2023-01,15,Yes
9843,2024-06,14,Yes
15979,2023-06,2,Yes
25185,2023-01,33,Yes
49475,2024-01,14,Yes
40333,2024-01,35,No
18851,2024-06,35,Yes
47161,2023-06,33,Yes
6605,2023-01,12,No
15435,2023-01,28,Yes
31301,2023-06,3,No
4951,2024-06,29,Yes
23369,2024-06,25,Yes
15682,2023-01,33,No
18185,2024-01,31,Yes
45383,2024-01,7,No
28166,2023-06,31,No
44234,2023-01,23,Yes
21352,2023-01,32,No
11689,2023-01,5,No
2367,2023-01,22,No
45492,2024-06,32,Yes
3475,2024-01,12,Yes
14877,2024-06,35,Yes
36654,2023-06,9,No
28473,2023-01,16,No
2975,2023-01,4,Yes
23323,2024-06,17,Yes
17629,2024-06,5,Yes
26402,2023-01,26,No
11143,2024-06,26,Yes
16549,2023-06,6,Yes
39547,2023-01,31,Yes
20790,2023-06,33,No
39373,2024-06,26,Yes
13009,2023-06,16,No
29406,2023-06,8,No
19198,2024-01,7,Yes
653,2023-01,11,No
26334,2024-06,15,Yes
33162,2024-06,6,Yes
31350,2024-01,15,Yes
27720,2023-01,33,Yes
29310,2024-06,30,Yes
5945,2023-06,23,Yes
3012,2023-01,35,No
42099,2024-06,31,Yes
48528,2024-01,2,No
21714,2024-06,11,Yes
33507,2024-06,3,No
45631,2023-06,7,Yes
41573,2024-01,27,No
26503,2024-01,29,Yes
41418,2024-06,35,No
22380,2024-06,11,No
19906,2023-01,8,No
29066,2023-06,3,No
32374,2023-06,23,Yes
32714,2024-01,7,No
9289,2023-01,22,No
39973,2024-01,12,Yes
24520,2023-06,25,No
40257,2023-06,17,No
37264,2023-06,8,Yes
18949,2024-06,16,Yes
3617,2024-01,15,No
31019,2023-01,15,No
41790,2024-01,9,Yes
43208,2024-06,21,Yes
3952,2023-01,21,No
24435,2024-06,16,No
15760,2023-01,10,No
46064,2023-06,26,No
2406,2023-01,6,No
16690,2024-06,21,No
6715,2024-01,22,Yes
29066,2024-01,8,No
36009,2024-06,15,No
47363,2024-01,2,Yes
42057,2023-06,33,No
29331,2023-06,13,Yes
1853,2024-01,10,No
44658,2024-01,22,No
27582,2023-06,16,No
5563,2024-01,15,Yes
46760,2023-06,7,No
5530,2023-01,19,Yes
154,2024-06,25,Yes
3197,2023-01,23,No
22442,2024-01,15,Yes
47614,2023-06,26,No
19287,2023-01,35,Yes
35823,2023-01,17,Yes
49599,2023-01,8,Yes
13717,2023-06,32,Yes
26215,2023-01,19,Yes
18466,2023-06,34,Yes
36382,2023-06,16,No
14060,2024-01,24,No
49215,2023-06,27,Yes
20493,2024-01,8,No
24836,2024-01,14,Yes
45627,2023-06,1,Yes
9139,2023-06,12,Yes
34867,2024-06,6,No
49183,2024-01,25,Yes
44395,2024-01,34,No
10169,2023-01,9,No
23559,2024-06,23,No
10458,2023-06,33,Yes
42634,2023-06,16,No
5996,2023-01,6,Yes
3072,2024-06,30,Yes
7579,2023-06,14,No
23906,2024-06,24,Yes
34392,2024-01,10,Yes
6950,2024-01,11,Yes
737,2024-01,27,No
15874,2024-01,1,No
3205,2023-06,5,Yes
17074,2023-06,17,No
9486,2023-01,29,Yes
19768,2024-01,8,Yes
13030,2023-01,8,Yes
8797,2024-06,20,Yes
7926,2023-06,12,No
25696,2024-01,11,Yes
46701,2023-06,27,No
10108,2024-06,16,No
18885,2024-01,26,No
46282,2023-06,34,No
14026,2024-06,33,Yes
1791,2023-06,6,No
23153,2024-01,20,Yes
31076,2023-01,26,Yes
32870,2023-06,23,No
42367,2023-06,27,Yes
30156,2024-01,33,Yes
6989,2023-01,13,Yes
16624,2023-06,29,Yes
34601,2023-06,12,No
10747,2024-01,5,No
1959,2024-01,17,No
15645,2024-01,22,No
39130,2024-06,12,No
17853,2023-06,29,Yes
44772,2024-01,13,Yes
17998,2024-06,20,Yes
20875,2024-01,8,Yes
6788,2024-01,25,Yes
5312,2023-06,9,Yes
43551,2024-01,17,No
41043,2023-01,2,Yes
4605,2024-06,23,Yes
11676,2023-06,18,No
28157,2023-06,13,No
13808,2023-01,24,Yes
33079,2023-06,19,Yes
33418,2023-06,11,Yes
38212,2024-06,18,No
37799,2023-01,28,No
448,2023-06,3,Yes
41559,2024-01,30,Yes
33559,2023-06,10,Yes
29070,2023-01,30,Yes
33414,2024-06,15,No
36813,2024-01,10,Yes
24354,2023-06,31,Yes
812,2023-01,35,Yes
39223,2024-01,20,Yes
22939,2024-06,4,No
44563,2023-01,30,Yes
47326,2023-06,22,Yes
17414,2023-06,12,Yes
11225,2023-06,5,No
25545,2023-06,24,No
8122,2024-06,12,Yes
949,2023-01,3,No
25306,2023-06,8,No
9059,2024-01,13,Yes
27414,2023-06,33,Yes
10617,2024-01,22,Yes
42772,2023-06,15,Yes
21747,2023-01,17,Yes
18446,2024-01,30,No
31954,2024-06,3,No
27258,2024-01,8,Yes
22923,2024-01,24,No
15903,2024-06,7,Yes
45902,2024-06,30,Yes
7778,2024-06,10,Yes
30179,2023-01,2,Yes
41886,2024-01,18,Yes
49362,2023-06,14,Yes
40050,2023-06,2,No
20539,2023-06,4,Yes
39689,2024-06,33,No
14569,2024-06,16,Yes
36822,2023-06,22,Yes
45888,2023-01,34,No
13436,2024-06,34,No
14191,2023-06,29,No
49981,2023-06,20,Yes
42652,2024-06,5,Yes
44281,2023-01,3,Yes
10310,2024-06,21,No
8398,2023-06,11,No
12559,2023-06,28,Yes
23918,2024-06,26,No
25835,2023-06,24,Yes
7429,2024-06,28,Yes
14457,2023-06,32,Yes
44542,2023-01,3,No
27637,2023-01,33,Yes
26339,2023-06,15,No
49410,2023-01,23,Yes
13920,2023-01,34,No
32577,2024-01,24,Yes
23224,2024-01,3,Yes
36125,2023-06,1,No
31332,2024-06,35,Yes
27582,2024-01,10,Yes
36027,2024-01,33,No
34403,2024-01,18,Yes
46645,2024-01,10,No
16281,2023-01,32,Yes
25515,2024-06,34,Yes
2328,2024-06,28,Yes
7702,2024-06,9,Yes
7293,2023-06,10,Yes
11497,2023-06,2,Yes
36966,2023-01,5,No
6138,2024-06,1,No
35615,2024-06,20,Yes
28283,2024-06,33,Yes
47929,2024-06,21,No
28674,2024-01,8,Yes
14269,2024-06,28,Yes
47918,2023-01,4,No
29415,2023-06,18,No
13274,2024-01,25,No
7030,2023-06,17,No
35730,2024-06,25,Yes
6617,2023-01,24,Yes
41121,2024-01,6,Yes
12779,2023-01,9,Yes
14422,2023-06,8,Yes
30441,2024-06,18,No
10999,2023-01,10,No
44817,2023-06,12,Yes
23535,2024-06,12,No
45719,2024-06,21,No
26612,2024-06,35,Yes
23485,2024-06,11,No
5001,2024-06,11,No
12137,2024-06,2,Yes
28591,2024-06,32,Yes
32379,2023-06,18,No
19970,2024-06,12,Yes
38063,2023-01,9,No
32492,2024-01,4,Yes
31767,2024-06,17,No
24958,2023-01,10,Yes
44317,2023-01,25,No
19562,2023-01,32,No
46871,2023-06,20,Yes
6542,2023-06,20,Yes
39117,2023-01,24,No
34501,2023-01,25,Yes
33387,2023-01,7,No
46392,2023-01,25,Yes
41908,2024-01,17,Yes
37441,2023-01,2,No
3003,2023-01,9,Yes
31529,2023-01,13,Yes
32888,2024-06,10,Yes
21756,2023-01,4,Yes
26998,2023-01,9,Yes
12793,2023-01,18,No
37097,2024-06,23,Yes
21075,2024-01,24,No
9233,2024-01,4,No
11280,2023-01,10,No
19795,2023-01,15,No
38453,2024-06,33,No
35855,2023-01,11,No
35964,2024-06,20,No
9308,2024-01,15,No
30607,2024-06,34,No
36664,2024-01,6,Yes
22925,2023-01,8,Yes
1005,2023-01,14,Yes
8156,2024-06,25,Yes
38852,2024-06,10,Yes
4308,2023-06,22,No
10146,2023-01,29,Yes
6100,2023-01,14,No
16661,2024-06,3,Yes
49074,2023-06,12,Yes
19916,2024-01,3,Yes
2179,2024-01,32,Yes
3706,2023-01,11,No
25634,2023-01,30,No
35175,2023-01,31,No
26457,2023-01,28,Yes
48500,2023-06,17,Yes
42633,2023-01,12,No
2860,2023-01,21,No
20655,2024-01,16,No
30895,2023-06,20,No
819,2024-01,1,Yes
9214,2024-06,7,No
26103,2023-06,21,No
37951,2023-01,2,No
45157,2024-01,1,No
12565,2024-06,22,No
32674,2023-01,27,No
46705,2023-01,28,No
49090,2024-01,19,Yes
45564,2023-06,17,No
4569,2023-01,8,Yes
41637,2023-01,9,Yes
25376,2024-01,11,Yes
36108,2023-06,25,Yes
43575,2024-01,22,Yes
45438,2023-01,11,Yes
13041,2024-06,29,No
49007,2024-01,1,Yes
10969,2024-01,20,Yes
47510,2024-06,14,Yes
1327,2023-01,4,Yes
34378,2024-01,6,No
26018,2023-06,28,No
28298,2023-01,12,Yes
30734,2024-06,22,No
17637,2023-06,28,No
29948,2024-01,26,No
21792,2023-06,25,Yes
15767,2023-01,3,Yes
47962,2024-01,2,No
38623,2024-06,20,Yes
46521,2023-06,4,Yes
11140,2024-01,2,No
18428,2024-06,9,No
44784,2023-06,21,No
49106,2024-01,21,No
43691,2023-06,28,Yes
2750,2024-06,32,No
14205,2024-01,1,No
33752,2023-06,17,Yes
27591,2023-06,28,Yes
44152,2023-06,8,No
45593,2023-06,28,No
29364,2024-01,28,No
13810,2023-01,1,Yes
3477,2024-01,26,Yes
38795,2024-01,14,Yes
29181,2024-06,24,No
8467,2024-01,19,No
41035,2023-06,15,No
41086,2023-01,31,No
42099,2024-01,20,Yes
18864,2024-01,22,Yes
4423,2024-01,3,No
14207,2023-06,16,Yes
12029,2024-01,25,Yes
4101,2023-01,32,Yes
22474,2024-06,27,Yes
27265,2023-01,2,Yes
26680,2023-01,18,No
40051,2024-01,32,Yes
18819,2023-01,23,Yes
48832,2023-01,29,Yes
26119,2024-06,8,Yes
12645,2024-01,17,Yes
3771,2023-06,31,Yes
7779,2024-01,18,Yes
29498,2023-06,4,Yes
29158,2024-01,35,Yes
3382,2024-06,26,No
16523,2024-01,6,Yes
30417,2024-01,32,No
46731,2023-01,11,Yes
39725,2024-06,2,Yes
33044,2023-01,13,Yes
29272,2024-01,14,Yes
37266,2023-01,3,No
7079,2023-01,2,Yes
19036,2024-01,6,Yes
12152,2023-06,2,Yes
27272,2024-01,8,Yes
20263,2023-06,24,Yes
27904,2024-01,18,No
6080,2024-06,11,No
28149,2023-01,3,Yes
11175,2024-01,2,Yes
12250,2024-06,24,Yes
21148,2024-06,11,No
45219,2023-01,12,Yes
12175,2023-06,20,No
21729,2024-06,22,Yes
35022,2024-06,26,Yes
47524,2024-06,34,Yes
10728,2024-01,29,Yes
37802,2023-06,12,Yes
42990,2024-01,18,Yes
15291,2023-01,22,Yes
11484,2023-06,5,No
29411,2024-06,32,No
44326,2023-01,17,No
7031,2023-01,26,Yes
18463,2024-06,30,No
8988,2023-01,9,Yes
39557,2023-06,16,No
46467,2023-06,28,No
23058,2023-01,4,Yes
14227,2023-01,23,Yes
40589,2024-06,31,Yes
3617,2023-01,23,Yes
47781,2024-01,7,Yes
48383,2023-06,35,Yes
34826,2023-06,15,No
49947,2024-01,15,Yes
27427,2024-06,20,Yes
21086,2023-06,30,Yes
16999,2024-01,28,No
26054,2023-01,3,Yes
25182,2024-01,9,Yes
22351,2023-06,3,No
18837,2023-01,10,No
30048,2024-06,35,No
23389,2023-01,30,No
16178,2024-01,8,Yes
5874,2023-06,35,Yes
38453,2023-01,2,Yes
20552,2024-06,7,No
12994,2024-06,22,Yes
9740,2023-06,10,No
43035,2024-01,27,No
16208,2023-01,33,Yes
32040,2023-06,1,Yes
2929,2024-06,24,Yes
41290,2023-06,13,Yes
36491,2024-06,32,No
43228,2024-06,11,Yes
18827,2023-01,12,Yes
10559,2023-01,23,No
31065,2024-06,26,No
40057,2023-06,15,Yes
9347,2024-06,13,No
25457,2023-01,2,No
34985,2023-06,13,Yes
2924,2023-06,33,No
13120,2024-01,32,No
