employee_id,age,salary,job_satisfaction,attrition_risk
65845,43,70222,2,High
60169,54,197212,2,High
5287,30,16274,3,Low
29628,32,28057,5,Low
6697,25,192893,4,Low
47662,39,233957,2,High
9090,37,222548,5,Low
54756,44,187089,3,Low
39237,32,197222,3,Low
4984,21,33946,2,High
18678,56,242217,2,High
21875,51,90980,4,Low
24670,46,36929,3,Low
39274,44,74852,5,Low
44241,50,132531,3,Low
63624,38,126952,3,Low
61129,41,177296,4,Low
65310,40,202406,5,Low
19444,58,80649,4,Low
3836,23,68413,2,High
19480,52,43322,2,High
25036,49,45852,1,High
25285,44,188655,2,High
57306,36,163393,2,High
51053,54,181685,4,Low
44600,23,38117,2,High
69393,32,230391,3,Low
31623,30,36116,1,High
59965,41,84052,3,Low
34609,26,199964,4,Low
30853,44,45623,5,Low
61360,32,240416,2,High
56329,30,238061,5,Low
1605,31,28952,5,Low
4415,47,113853,2,High
28745,35,79955,5,Low
6922,27,152550,2,High
36175,50,204198,5,Low
14693,29,81743,5,Low
19827,46,93092,2,High
60389,58,207697,4,Low
54829,32,123622,3,Low
25676,48,122075,2,High
55710,46,42194,1,High
24682,24,64253,2,High
74512,22,37804,1,High
12615,55,30518,1,High
42527,47,183777,4,Low
43572,37,180240,2,High
68358,31,156571,5,Low
54988,30,30204,3,Low
37954,35,184207,4,Low
19451,51,90872,5,Low
70850,52,78628,5,Low
13509,32,86748,5,Low
63513,37,49142,5,Low
36414,29,58243,4,Low
19507,50,103198,1,High
42961,56,101284,1,High
29144,34,26540,1,High
44593,41,35358,4,Low
20810,27,227968,5,Low
7944,59,132546,2,High
14085,33,175216,2,High
7266,29,124412,3,Low
48374,21,27071,3,Low
19173,55,61546,1,High
49476,43,135442,5,Low
4047,29,86874,4,Low
11132,48,37675,1,High
57820,28,44712,1,High
31157,26,91411,4,Low
13581,42,34245,2,High
12739,44,202295,1,High
8170,50,76253,4,Low
12975,58,92552,3,Low
62894,59,208106,3,Low
61072,49,203968,2,High
35510,56,141803,1,High
68079,42,117403,3,Low
40640,40,174509,3,Low
34252,31,232767,3,Low
32661,59,118625,5,Low
2,26,199331,5,Low
14877,42,36693,3,Low
26469,47,104999,3,Low
49573,43,181816,1,High
26727,54,51707,1,High
13650,31,171680,2,High
66659,42,78332,2,High
7356,29,95645,5,Low
58017,45,99475,3,Low
30510,48,193053,3,Low
54027,37,171549,2,High
23473,21,59692,3,Low
72326,21,51103,2,High
68562,36,209388,3,Low
71779,50,15836,1,High
41014,49,202095,3,Low
17355,44,63860,1,High
57337,32,92205,4,Low
8971,54,26138,4,Low
71075,42,140864,4,Low
34388,47,185573,1,High
1535,57,143144,1,High
40159,35,73504,4,Low
28671,58,110148,4,Low
41469,34,164732,2,High
11866,24,208597,1,High
27318,53,148223,3,Low
53402,33,212513,3,Low
14528,30,149095,3,Low
37724,49,57781,4,Low
71042,36,112823,1,High
43124,24,56320,5,Low
64562,44,17979,4,Low
6748,58,141869,4,Low
43538,53,128366,1,High
72596,26,231273,5,Low
67388,38,204122,5,Low
51625,55,102197,4,Low
17814,26,101387,4,Low
72992,24,214711,2,High
31841,54,165807,4,Low
47362,29,88845,4,Low
30777,33,67543,3,Low
78345,58,69707,4,Low
32183,29,186419,5,Low
62454,45,125396,5,Low
27351,45,163671,3,Low
14369,25,147406,3,Low
1824,38,70315,1,High
16224,46,122890,2,High
49589,48,63820,5,Low
64682,45,89735,4,Low
60240,24,221994,5,Low
33368,49,17414,4,Low
31817,40,218491,4,Low
18605,27,243349,2,High
14187,51,70592,4,Low
21608,31,33751,2,High
16119,58,120736,4,Low
78410,35,60775,3,Low
27143,33,18073,4,Low
942,34,150872,1,High
28679,33,178109,2,High
57951,45,108668,5,Low
61645,27,23705,2,High
24625,59,168444,3,Low
72017,43,98664,1,High
17518,29,180758,3,Low
68816,53,51064,5,Low
21568,49,218881,3,Low
59995,59,21093,3,Low
7682,36,174672,2,High
6102,50,53661,5,Low
60891,42,49410,2,High
227,27,202528,4,Low
22208,33,226788,1,High
20200,48,26284,5,Low
9404,23,88331,2,High
37907,53,76488,4,Low
48131,47,220004,2,High
66217,38,210675,1,High
19693,29,199615,4,Low
15285,54,141713,1,High
32814,31,184516,2,High
53463,59,176558,1,High
77098,43,141537,5,Low
19201,54,204654,4,Low
71443,47,75061,3,Low
15772,54,100439,4,Low
66242,38,24378,5,Low
40707,47,77560,2,High
18996,36,242485,3,Low
14291,32,208929,2,High
78414,49,189295,1,High
34464,30,245599,4,Low
48789,48,102004,4,Low
49159,34,220535,2,High
62298,46,65708,4,Low
25944,42,30737,5,Low
56207,59,30860,3,Low
28631,49,189469,5,Low
67952,50,195629,5,Low
24790,43,15648,5,Low
51122,41,209258,1,High
53997,33,26233,2,High
30182,33,134632,4,Low
23421,42,151573,1,High
2400,30,238986,1,High
33769,41,17600,1,High
23687,22,200963,4,Low
28369,57,28906,4,Low
64068,44,144717,4,Low
33704,45,92669,4,Low
59423,24,120032,5,Low
51809,46,53231,3,Low
36270,28,94624,3,Low
11495,56,184128,5,Low
48949,27,24524,3,Low
16082,40,159630,5,Low
6607,50,124278,1,High
43735,32,105858,4,Low
66232,42,201319,3,Low
15012,53,235588,5,Low
12315,31,235061,4,Low
45411,27,117387,1,High
79289,41,145387,1,High
54612,45,31088,2,High
26772,46,210568,5,Low
26110,26,187149,3,Low
11370,30,240819,4,Low
9083,25,25181,3,Low
49076,59,114697,1,High
76443,42,99374,3,Low
48324,58,178322,2,High
29057,41,193387,4,Low
75978,22,115266,2,High
8947,22,107105,3,Low
45479,50,128107,5,Low
29283,43,181239,1,High
37545,38,246461,4,Low
2603,37,152761,3,Low
60111,29,193299,4,Low
38994,29,155709,2,High
79433,55,225089,3,Low
885,59,140110,1,High
32246,41,128751,5,Low
16195,29,177309,5,Low
17555,58,241226,5,Low
5637,55,135803,2,High
3789,53,215045,5,Low
1812,41,108654,3,Low
74227,59,118853,4,Low
16263,21,68060,5,Low
43734,50,39895,5,Low
48109,54,224914,4,Low
24991,25,72642,5,Low
47043,52,75382,3,Low
35549,35,102497,1,High
13647,21,31065,1,High
47052,53,66890,4,Low
53519,23,40615,1,High
38208,26,15806,3,Low
37129,41,119261,5,Low
12153,29,144295,2,High
14383,55,239656,4,Low
35405,21,80426,3,Low
68137,31,225976,2,High
25729,45,114960,1,High
49060,22,76682,4,Low
57014,44,19333,3,Low
7613,32,103836,3,Low
35272,57,109231,2,High
71418,26,16948,3,Low
48855,48,225212,4,Low
13553,38,161366,3,Low
46523,50,83535,4,Low
54152,59,87482,1,High
6829,53,47744,5,Low
28694,57,214899,2,High
46242,52,239998,5,Low
18618,45,83254,4,Low
58936,43,154581,4,Low
24609,23,18648,5,Low
74721,37,19808,4,Low
62496,44,86215,3,Low
69951,35,126613,2,High
47313,46,80136,5,Low
74573,38,40087,1,High
52924,25,43287,1,High
8074,43,249165,4,Low
21547,23,40858,1,High
21271,47,227783,5,Low
62765,35,124068,3,Low
57053,58,62530,5,Low
24633,55,146048,2,High
33114,34,68301,5,Low
16733,37,224892,1,High
13498,27,31811,1,High
22815,52,238445,3,Low
1946,37,52521,5,Low
71393,28,231897,3,Low
57438,45,50336,2,High
28890,42,180558,2,High
10768,27,159229,2,High
14712,57,32215,4,Low
77944,46,91393,1,High
24226,26,104424,3,Low
71685,44,84080,2,High
936,38,200247,5,Low
78331,46,233095,1,High
56747,34,139427,1,High
73245,50,154659,2,High
9633,57,215422,2,High
52608,58,143078,2,High
77612,36,159774,5,Low
79106,40,172272,5,Low
19159,59,180764,3,Low
71389,35,92479,2,High
2118,59,153504,2,High
18184,49,118049,4,Low
18392,49,160646,3,Low
51701,59,201954,5,Low
29562,41,212013,4,Low
37226,45,69875,5,Low
45471,27,137200,5,Low
23352,37,143790,5,Low
14333,25,76160,5,Low
33527,34,16955,2,High
58489,58,67190,2,High
19387,56,240136,1,High
77113,37,212908,4,Low
65748,47,132998,3,Low
62045,38,60942,1,High
50702,53,19141,5,Low
58719,28,202934,3,Low
20134,48,117924,4,Low
79241,42,236481,2,High
39494,50,83128,4,Low
48785,23,102831,1,High
43086,52,96555,5,Low
17826,44,142811,4,Low
10420,30,66973,3,Low
811,37,177465,4,Low
7668,22,237980,4,Low
64497,59,157091,5,Low
3690,51,98462,2,High
14083,22,124050,3,Low
75343,41,64676,2,High
37246,50,246260,1,High
4045,40,238946,5,Low
70548,57,112547,2,High
53283,21,89351,2,High
4427,29,96808,3,Low
63256,39,209657,1,High
65838,26,47126,4,Low
25439,47,34766,3,Low
33883,40,165315,5,Low
56573,54,36662,2,High
51718,59,195449,2,High
20301,32,50990,2,High
50292,42,242483,3,Low
15251,49,209388,1,High
32613,30,105640,4,Low
19342,40,174693,5,Low
3010,54,32393,1,High
62147,35,34985,2,High
71141,36,189889,1,High
66170,25,19717,4,Low
33090,32,190156,3,Low
11598,40,242932,1,High
63007,23,144085,1,High
62074,23,226170,1,High
47557,29,231759,1,High
24059,41,142703,2,High
75866,46,29514,4,Low
54436,48,57592,5,Low
7748,45,133060,1,High
69080,37,122107,5,Low
71875,42,86746,3,Low
35778,59,36074,4,Low
15491,32,105506,2,High
31665,43,203459,1,High
53935,59,116400,5,Low
60062,37,203660,1,High
65916,25,104189,1,High
41934,57,153827,5,Low
67198,39,124360,1,High
36955,36,140928,4,Low
73147,27,195724,2,High
41669,40,148549,3,Low
18485,34,103070,4,Low
5204,43,51189,1,High
27660,33,82848,2,High
67826,35,64809,5,Low
18340,39,152861,3,Low
43844,36,226257,4,Low
54489,27,109378,3,Low
52030,24,183858,2,High
8657,44,35085,4,Low
9951,54,77204,3,Low
63732,48,33365,3,Low
9328,59,87939,3,Low
63390,51,115136,2,High
51536,26,32927,4,Low
53303,37,54462,2,High
22052,36,79128,3,Low
42060,50,225448,5,Low
40547,37,131997,4,Low
8942,28,205138,2,High
6616,55,41356,1,High
73416,21,120357,1,High
55506,37,178707,2,High
25912,42,133304,4,Low
8865,52,133978,1,High
63351,23,188254,5,Low
57818,48,146347,1,High
56538,58,121257,4,Low
47715,47,154185,3,Low
75541,49,171265,1,High
76754,51,153306,4,Low
55752,51,30318,4,Low
63344,28,157955,4,Low
66752,23,107468,3,Low
32936,52,60260,3,Low
77056,53,220720,2,High
10736,28,67167,2,High
27555,44,227897,1,High
48614,59,181028,4,Low
60799,33,150467,1,High
42431,30,148325,1,High
34059,44,45935,1,High
1020,43,102980,1,High
4189,50,203975,1,High
14743,33,82111,1,High
61108,53,36686,3,Low
78177,24,98193,3,Low
73529,45,165863,4,Low
13904,23,160415,1,High
4278,44,153614,4,Low
76160,21,28130,3,Low
477,42,25293,3,Low
76099,49,226028,4,Low
6145,37,16747,3,Low
20801,57,159409,2,High
64705,27,93074,1,High
39569,52,167504,3,Low
34860,24,180176,3,Low
21635,45,102476,5,Low
31159,38,107389,4,Low
44016,35,229790,1,High
8750,50,173387,5,Low
11736,28,21931,5,Low
47517,42,149654,4,Low
4877,42,112943,4,Low
45462,44,133974,5,Low
36880,58,188519,1,High
67699,36,168435,1,High
49795,49,123085,4,Low
65325,33,71695,4,Low
10256,32,193526,3,Low
23912,49,130382,3,Low
45687,22,216917,1,High
62926,25,122278,1,High
593,39,220762,4,Low
71934,28,57129,5,Low
8818,49,90371,5,Low
27232,55,38812,3,Low
48849,28,30935,2,High
28143,59,191109,3,Low
16581,54,181413,5,Low
28289,25,79018,3,Low
15643,53,107349,1,High
13811,27,66427,1,High
11932,46,175899,1,High
23321,32,154278,1,High
68193,30,65411,4,Low
44086,56,59152,1,High
75049,44,102273,5,Low
6250,55,224466,1,High
56748,56,147204,4,Low
59341,57,225739,1,High
60564,22,239371,1,High
23252,33,153782,5,Low
43423,32,173674,5,Low
5378,59,23036,3,Low
17876,40,25201,4,Low
11232,46,213275,1,High
34243,51,240848,1,High
1205,53,173161,2,High
69876,21,59491,3,Low
25596,49,62978,3,Low
59741,53,19192,1,High
60777,39,191939,3,Low
64207,29,130789,2,High
60567,43,222818,3,Low
66943,28,198871,1,High
33445,21,80305,3,Low
60613,29,92316,2,High
32461,26,128083,2,High
12193,54,139177,3,Low
34411,50,159492,2,High
32462,30,64118,3,Low
7691,58,51695,4,Low
35469,54,67778,3,Low
56009,42,36172,3,Low
31043,56,149914,4,Low
44441,29,193650,2,High
67267,49,17402,2,High
34774,45,54513,4,Low
56647,23,158459,4,Low
45995,50,193511,1,High
37840,22,70721,4,Low
71700,41,134818,2,High
21815,21,228923,1,High
55136,55,230378,5,Low
27571,53,167828,2,High
31427,38,94612,3,Low
36471,37,233914,5,Low
78766,42,101191,3,Low
43844,36,95393,4,Low
3657,49,120945,1,High
46805,36,209146,2,High
8078,25,66942,5,Low
74407,47,196242,2,High
54433,57,146426,3,Low
76183,34,245800,2,High
18258,52,79775,5,Low
7828,35,23128,5,Low
67201,51,162408,1,High
22729,36,29603,4,Low
54210,57,164258,1,High
79913,56,93209,3,Low
78474,57,91568,2,High
70601,57,213809,3,Low
37085,58,94122,1,High
39299,26,235387,2,High
10039,38,151617,3,Low
26178,44,187825,3,Low
6996,24,57330,3,Low
60696,34,162102,1,High
37209,26,39687,2,High
47035,38,235197,3,Low
33907,26,133462,3,Low
60345,56,53430,3,Low
55519,21,218845,2,High
19577,53,137604,1,High
41258,24,190679,5,Low
45539,24,101884,3,Low
29262,53,136562,3,Low
10169,21,140128,2,High
57273,35,170579,4,Low
21992,41,152174,4,Low
48549,39,242861,3,Low
59866,53,199409,3,Low
16594,34,171085,4,Low
12411,59,196814,2,High
50829,51,26821,3,Low
1248,44,149469,4,Low
78271,40,49691,4,Low
52764,23,245303,5,Low
68756,39,54265,3,Low
27084,49,41919,4,Low
76570,25,177630,1,High
32815,38,211970,3,Low
3595,54,183275,2,High
53912,26,103737,4,Low
13035,54,212635,2,High
46975,55,214566,3,Low
19408,31,202103,5,Low
70054,43,196732,2,High
55002,28,67837,3,Low
21716,59,151083,5,Low
41187,33,217629,4,Low
32969,26,245898,5,Low
45667,29,82224,5,Low
18068,36,221735,3,Low
77993,38,209741,3,Low
22297,22,219150,2,High
42037,26,38194,4,Low
33091,24,89773,2,High
76525,28,121249,2,High
30597,25,26147,1,High
29336,50,161662,2,High
35797,53,139780,3,Low
36442,25,120896,1,High
31363,43,46638,1,High
72552,35,222834,2,High
17804,21,234452,1,High
30444,26,225463,5,Low
21110,53,182550,4,Low
67505,43,202291,5,Low
70534,54,108289,4,Low
335,27,211431,4,Low
19047,29,100506,2,High
65389,22,247846,4,Low
43941,28,76702,2,High
6337,49,193474,5,Low
12020,47,115129,3,Low
9502,48,133587,2,High
46503,42,205673,2,High
31016,29,136652,3,Low
26436,58,72404,1,High
31185,42,200153,5,Low
17348,35,51411,1,High
47320,56,94859,5,Low
74368,50,130627,2,High
42709,29,90871,5,Low
54689,49,51451,5,Low
70820,48,194615,3,Low
48781,54,16936,5,Low
35969,58,231334,4,Low
77775,37,224013,4,Low
66988,50,156332,5,Low
38915,39,43578,1,High
74986,21,115668,3,Low
63412,33,238705,1,High
14853,25,25846,3,Low
22208,43,55275,2,High
78737,47,111657,4,Low
34376,31,111764,2,High
31373,24,159734,1,High
2331,28,111034,5,Low
64257,26,121001,4,Low
6593,59,211612,3,Low
63389,36,179270,5,Low
61248,58,223572,5,Low
49336,23,29441,1,High
5144,39,103100,5,Low
66717,36,44502,2,High
78092,46,86245,4,Low
530,55,126163,1,High
14173,42,178177,5,Low
74681,40,66364,2,High
75115,45,92503,5,Low
61761,52,106303,1,High
49956,45,144497,1,High
1477,28,113906,1,High
56034,36,67731,1,High
43067,52,99701,5,Low
62869,33,51972,3,Low
31385,49,50442,1,High
44428,33,35438,2,High
59797,34,121290,5,Low
21627,40,160541,5,Low
1126,29,138496,1,High
34270,51,242656,5,Low
28674,59,96372,4,Low
17083,49,113596,1,High
24316,32,19351,1,High
1224,36,180226,3,Low
41085,32,151643,2,High
40313,47,83015,5,Low
10914,39,211392,4,Low
13636,55,74878,1,High
73494,35,204857,1,High
22492,26,182845,2,High
45584,44,177553,4,Low
5680,27,140290,2,High
77277,33,142456,1,High
47493,37,72123,3,Low
56172,37,203258,5,Low
4494,29,102099,1,High
21139,24,60053,5,Low
17922,43,244193,2,High
36573,25,247739,1,High
52303,41,216628,5,Low
28924,52,112651,5,Low
71707,57,118763,3,Low
55305,55,193977,2,High
79911,27,147687,4,Low
53847,51,180425,2,High
25926,49,158563,1,High
79265,43,167885,1,High
37360,44,156319,1,High
2721,26,84469,1,High
17347,23,212969,1,High
48086,55,94883,3,Low
24814,39,96098,3,Low
8972,59,156883,5,Low
3624,28,223399,3,Low
29008,56,136837,4,Low
17712,53,117567,3,Low
63520,23,58999,1,High
43308,36,115445,2,High
3917,48,184949,3,Low
27773,42,20666,4,Low
21407,58,33049,4,Low
77291,24,23313,4,Low
57591,49,137660,1,High
37445,28,78555,2,High
61349,54,71472,2,High
31779,47,140136,5,Low
56058,50,175963,5,Low
38769,43,70518,3,Low
67825,59,119510,2,High
18121,52,120072,1,High
8573,58,176344,2,High
63438,49,208742,4,Low
20455,54,110242,2,High
18437,30,25969,2,High
39310,54,216879,2,High
21642,57,177375,4,Low
43217,40,201310,3,Low
26589,43,200184,5,Low
23134,45,182650,5,Low
51525,31,158032,5,Low
47406,58,140739,2,High
15968,59,189181,1,High
79618,21,237667,2,High
15299,35,93992,3,Low
51420,40,71412,2,High
16794,49,65888,5,Low
49755,47,183885,5,Low
15868,31,125420,1,High
60461,52,80114,3,Low
37584,31,163902,3,Low
17125,24,176595,4,Low
74766,50,83822,4,Low
11317,45,142390,5,Low
23306,27,136196,3,Low
59371,33,56244,1,High
8993,31,243192,5,Low
41760,35,91047,2,High
7507,26,230791,5,Low
10910,39,155988,4,Low
28626,52,47374,1,High
56982,55,141575,2,High
50128,55,109751,2,High
57753,46,25850,2,High
71105,42,101216,5,Low
73518,41,200557,1,High
51470,55,246103,2,High
69669,27,95399,3,Low
19609,36,35476,1,High
52608,22,87381,3,Low
51835,48,150448,5,Low
61024,52,112429,3,Low
19403,49,89861,5,Low
45031,41,203109,2,High
53187,28,165774,4,Low
62156,29,86806,1,High
15805,55,212613,4,Low
76726,44,57069,3,Low
16933,51,31792,1,High
76925,23,22654,4,Low
14851,48,149191,1,High
69956,34,81292,2,High
38181,23,83268,2,High
44113,34,170953,5,Low
77426,38,23366,4,Low
40907,50,169210,4,Low
29745,44,249635,4,Low
46764,48,24660,5,Low
11880,43,21897,1,High
79950,56,80662,3,Low
35271,33,245012,5,Low
12302,24,221187,2,High
53423,59,214858,1,High
71712,54,85171,2,High
24949,47,15260,5,Low
34996,29,113016,2,High
36991,56,161630,3,Low
67252,57,70044,5,Low
21752,25,79816,3,Low
3615,26,183988,4,Low
67105,54,143353,5,Low
5098,35,72297,5,Low
59135,40,165761,2,High
75813,43,219190,2,High
35929,34,243038,5,Low
47558,33,133697,5,Low
77349,57,100695,5,Low
18307,43,190521,4,Low
33852,33,72629,3,Low
6013,59,156107,5,Low
15466,23,69543,4,Low
10125,28,221284,4,Low
51481,56,103056,4,Low
54927,45,220976,5,Low
37921,55,150147,2,High
45968,29,27192,5,Low
60754,25,195850,5,Low
72943,47,228900,5,Low
76667,54,231532,4,Low
42588,30,159765,2,High
21995,57,102913,4,Low
60821,36,97757,4,Low
41543,39,237233,5,Low
16787,48,164018,5,Low
21081,45,142214,5,Low
65498,30,228031,2,High
45054,26,193941,4,Low
6903,58,59972,5,Low
50528,37,206823,2,High
8653,43,154664,2,High
25286,50,67835,2,High
4050,36,147120,5,Low
75282,37,164332,1,High
63129,45,94740,1,High
41196,29,247702,1,High
46425,27,219313,5,Low
50713,31,15162,2,High
54446,25,199317,2,High
8338,52,226168,5,Low
34636,29,52740,3,Low
16518,34,129396,4,Low
65336,36,62791,3,Low
40846,27,87053,5,Low
37225,37,214985,5,Low
73915,39,165232,2,High
62328,56,49374,2,High
39659,38,145012,4,Low
20459,59,111268,1,High
70898,22,175721,5,Low
74629,27,227749,3,Low
57435,54,76066,1,High
70687,49,134165,4,Low
40338,28,109488,4,Low
26028,45,238873,2,High
22259,55,60751,1,High
37666,57,43817,1,High
37329,40,90545,2,High
53036,22,61931,4,Low
11416,40,170309,5,Low
62709,35,129111,4,Low
25984,58,189067,3,Low
68826,54,213995,3,Low
25441,33,246655,5,Low
43784,54,22556,3,Low
52340,31,75118,1,High
8050,44,107400,1,High
8005,43,179004,4,Low
73487,55,20832,2,High
14956,57,69937,1,High
51859,26,248675,5,Low
59424,43,227879,5,Low
71686,49,176201,3,Low
78258,30,133672,3,Low
36928,53,231459,2,High
51663,50,117652,5,Low
4121,25,239969,2,High
41739,57,230813,5,Low
38244,51,139182,3,Low
15499,40,63977,4,Low
15723,21,189219,5,Low
60191,36,132462,5,Low
4643,56,29257,4,Low
10419,21,104066,5,Low
67080,38,93523,2,High
71665,41,189496,4,Low
50000,26,126978,5,Low
51310,40,77418,2,High
29470,47,58357,2,High
61615,44,166721,2,High
14516,40,22804,2,High
19443,51,202931,2,High
64901,43,175521,1,High
75818,39,67763,5,Low
24362,27,193203,5,Low
56456,43,101992,3,Low
54729,21,136111,2,High
71528,28,217023,3,Low
9404,43,52949,5,Low
66073,32,122243,1,High
20505,29,170975,5,Low
75266,29,126273,2,High
16776,56,117803,1,High
9169,44,50340,5,Low
52328,44,244204,4,Low
4335,39,183234,5,Low
5958,26,182391,2,High
73441,35,231792,4,Low
1897,48,223245,5,Low
57148,46,217870,1,High
60900,27,246332,2,High
18084,46,85248,2,High
76041,47,124096,4,Low
42430,55,208575,3,Low
23097,46,232251,2,High
34623,38,145577,1,High
77286,48,130312,1,High
35161,36,94875,3,Low
32274,39,102219,3,Low
10753,31,125870,4,Low
3429,28,101894,5,Low
49551,45,204500,5,Low
4689,38,117292,4,Low
36194,33,135315,1,High
58834,27,218121,3,Low
71814,26,104028,1,High
53028,35,151074,5,Low
52457,22,230047,4,Low
31496,28,157618,2,High
69842,42,211094,5,Low
63988,29,114751,1,High
70099,40,86417,3,Low
73689,44,83122,5,Low
2577,23,157005,2,High
69881,32,248402,5,Low
72326,27,246685,5,Low
34836,41,183152,1,High
20227,34,208525,5,Low
12191,23,52880,4,Low
35369,32,81293,5,Low
5342,32,148809,3,Low
70199,51,225748,4,Low
60854,59,239131,3,Low
52572,27,199407,2,High
9974,41,122587,2,High
78885,23,200713,2,High
64422,22,245891,5,Low
4565,50,84615,5,Low
63275,48,230795,3,Low
74051,25,174348,5,Low
49570,28,44964,3,Low
30318,33,239444,3,Low
66412,55,90835,4,Low
74757,38,189197,4,Low
78902,21,161061,1,High
57930,51,177811,5,Low
22786,52,201035,1,High
23367,48,103435,1,High
9460,32,98468,1,High
12584,41,133164,1,High
36951,30,78042,1,High
24900,49,160014,2,High
72686,27,173977,1,High
26733,25,180930,5,Low
30282,51,93130,2,High
46052,23,212052,5,Low
20695,57,49263,3,Low
72149,27,46714,3,Low
63561,40,183704,4,Low
31353,24,29806,5,Low
1075,49,195387,5,Low
12266,44,184054,3,Low
14475,27,179947,2,High
74776,57,17520,5,Low
54831,36,203298,4,Low
34512,35,84567,3,Low
16706,44,224596,2,High
17779,47,210864,1,High
61877,25,107486,3,Low
41477,54,146199,5,Low
12681,53,188019,3,Low
52509,29,240765,5,Low
38668,24,178551,2,High
35748,30,144827,1,High
44549,30,136754,4,Low
60760,49,153861,2,High
41491,21,201843,5,Low
8560,24,219032,4,Low
54886,50,32681,3,Low
61664,24,197234,1,High
61807,35,220804,2,High
11407,35,193049,2,High
21229,59,130967,4,Low
29534,29,111734,1,High
13757,44,38576,5,Low
30428,34,78721,2,High
77579,35,247980,3,Low
28699,40,229755,5,Low
77867,21,240575,5,Low
53163,55,222067,2,High
40871,42,139438,5,Low
2945,23,28734,2,High
18955,29,88010,2,High
41816,21,90543,5,Low
6681,57,195899,3,Low
31336,30,139815,1,High
43150,54,191096,2,High
50350,48,77950,5,Low
48848,49,104939,5,Low
28122,32,139512,3,Low
25499,27,41337,5,Low
62171,50,105635,5,Low
74102,55,70373,2,High
70512,30,221198,3,Low
29935,35,17470,5,Low
56115,22,125600,2,High
51061,37,153941,2,High
4727,49,138647,5,Low
47824,28,102233,5,Low
3762,56,100783,5,Low
22811,52,74303,5,Low
66840,39,61617,4,Low
5716,33,78496,4,Low
45137,38,132183,1,High
25913,47,45435,5,Low
10496,57,52353,5,Low
26300,56,226257,5,Low
5474,57,203702,5,Low
59149,21,163792,1,High
75037,33,155581,2,High
27303,54,58224,4,Low
17539,34,223753,2,High
49118,43,129512,3,Low
45713,45,151696,4,Low
72825,56,71972,2,High
29974,29,101060,4,Low
9690,43,138845,5,Low
25586,38,44066,3,Low
56654,59,158481,4,Low
2818,50,193503,2,High
48344,42,247023,1,High
67635,40,217166,4,Low
10248,37,238111,5,Low
17245,47,171489,3,Low
2651,46,92858,1,High
37338,56,19360,4,Low
9989,41,21890,3,Low
16857,47,167147,1,High
69376,47,193260,5,Low
51134,45,211792,1,High
2041,58,85072,2,High
61588,45,171805,1,High
69846,30,105650,4,Low
29202,44,85818,5,Low
27153,36,158778,1,High
10808,37,237925,5,Low
18677,29,144905,2,High
53267,24,147190,5,Low
53966,42,111004,4,Low
37008,54,76504,1,High
62273,25,245639,5,Low
41313,57,155849,1,High
79285,56,192235,1,High
56176,41,199753,5,Low
76166,48,38357,5,Low
75596,58,214789,3,Low
17342,35,132600,2,High
15140,37,103353,3,Low
37220,48,17233,1,High
9448,47,229166,3,Low
19253,59,105084,1,High
26682,25,81619,2,High
9759,36,244273,4,Low
64273,49,241255,5,Low
17986,53,93666,3,Low
8843,44,225980,4,Low
33446,55,142374,2,High
23889,46,177364,1,High
79910,44,122289,3,Low
29622,39,161341,1,High
37700,44,148120,4,Low
76941,39,22842,3,Low
69396,38,199560,1,High
55046,29,247000,4,Low
19488,31,167946,3,Low
69632,37,125514,3,Low
38461,52,120921,5,Low
30970,51,138682,4,Low
50893,33,132963,1,High
10608,22,212638,4,Low
41784,47,88943,3,Low
32986,56,53052,3,Low
4680,34,146608,5,Low
36672,33,140279,2,High
43587,28,16634,2,High
56459,49,147173,4,Low
55331,39,101939,4,Low
15484,43,18103,1,High
7647,46,177452,3,Low
70576,52,174784,3,Low
31700,32,178893,2,High
5221,33,202314,2,High
27366,57,66582,2,High
34391,57,163401,2,High
49827,28,225356,1,High
47920,58,172555,1,High
49520,31,86334,3,Low
59096,47,94193,1,High
656,59,75953,5,Low
60079,31,155907,2,High
77332,56,138509,4,Low
19123,57,59995,2,High
70796,35,186944,5,Low
53798,44,149891,5,Low
37265,41,162430,5,Low
34068,34,93986,1,High
1945,26,174404,4,Low
61731,35,165208,3,Low
42607,37,26235,5,Low
30422,26,33117,4,Low
43146,26,232224,5,Low
56416,47,84125,2,High
4328,25,160488,5,Low
67131,30,172695,1,High
11096,42,82175,4,Low
69611,40,52430,2,High
3753,48,95386,1,High
21510,57,41255,3,Low
34092,36,77476,4,Low
21004,33,72524,5,Low
15376,54,233012,5,Low
70586,51,162232,5,Low
51752,36,123635,3,Low
39658,53,156290,1,High
34741,25,128093,2,High
29804,24,155230,3,Low
32125,44,189066,1,High
59348,57,109002,3,Low
10127,59,166374,4,Low
9299,21,168699,2,High
2562,31,63818,1,High
60841,48,168679,4,Low
234,53,64636,3,Low
15804,30,227805,5,Low
11234,39,109677,4,Low
47801,39,218704,5,Low
77235,43,41283,5,Low
41563,47,138451,2,High
28172,29,232653,4,Low
14673,56,97601,3,Low
76232,21,209476,2,High
55740,51,80133,5,Low
46767,43,189266,4,Low
72007,29,220452,2,High
65767,38,81737,3,Low
67665,33,199135,3,Low
37274,47,45749,3,Low
70576,24,209075,1,High
17712,57,187384,3,Low
2823,39,56718,2,High
75388,38,65405,3,Low
3412,33,148091,3,Low
