user_id,cohort_month,months_active,retained
1801,2023-01,21,Yes
11739,2023-06,3,Yes
15531,2024-01,14,Yes
18507,2024-06,6,No
25377,2023-06,1,Yes
2201,2024-06,19,No
17959,2023-01,22,Yes
24318,2024-06,23,Yes
3110,2023-01,25,Yes
29445,2024-06,19,No
23504,2024-06,2,No
3084,2023-01,4,No
21196,2023-06,20,Yes
22404,2024-01,25,Yes
3841,2023-06,33,Yes
17020,2023-01,32,No
5370,2023-01,20,No
13290,2023-01,5,Yes
10569,2023-06,15,Yes
3802,2023-01,29,Yes
16601,2024-01,34,No
1607,2024-01,9,Yes
16069,2024-06,5,Yes
20950,2024-06,33,No
10626,2024-01,9,No
12970,2024-01,32,Yes
5098,2023-01,16,No
4697,2024-01,11,No
19842,2023-01,26,Yes
18951,2023-06,29,Yes
18827,2024-06,17,No
11515,2023-01,16,Yes
15677,2023-01,3,No
27923,2024-01,24,No
2150,2024-06,17,Yes
6927,2023-06,24,Yes
10233,2023-06,25,Yes
5322,2023-06,19,Yes
9945,2023-01,27,Yes
17184,2023-06,20,Yes
20450,2024-01,26,No
9510,2024-01,7,Yes
6496,2023-01,21,No
21834,2023-01,7,Yes
19094,2023-01,11,No
20748,2024-01,26,Yes
5594,2023-01,30,No
7876,2024-01,6,No
17473,2024-01,8,No
19898,2023-01,2,No
12318,2023-06,15,No
16593,2024-01,12,Yes
9486,2024-06,34,Yes
14860,2024-06,29,Yes
26927,2023-06,8,Yes
14134,2024-01,25,Yes
9794,2023-06,20,Yes
28348,2024-01,7,Yes
28932,2024-01,35,No
17529,2024-06,7,Yes
5588,2024-06,24,Yes
4626,2024-01,31,Yes
6348,2024-06,14,Yes
29513,2024-01,27,Yes
12345,2023-06,14,Yes
21168,2023-06,29,Yes
15342,2024-06,6,No
17423,2023-01,16,No
3413,2024-06,21,No
10872,2023-06,25,No
1116,2024-01,35,Yes
7831,2024-06,22,Yes
2770,2023-06,23,Yes
20121,2024-01,34,No
919,2023-06,24,Yes
2801,2024-01,16,Yes
12434,2023-01,31,No
27479,2024-01,9,No
20250,2023-06,8,No
7637,2023-01,3,Yes
26838,2024-01,10,No
27724,2024-01,13,No
24305,2023-01,18,No
20995,2024-01,2,No
1679,2024-01,24,No
23564,2023-01,13,No
2065,2023-01,31,No
16549,2024-06,15,Yes
27848,2024-06,27,Yes
27584,2024-01,13,Yes
21014,2023-06,16,No
18867,2024-01,9,No
4809,2024-06,17,No
12101,2024-01,33,Yes
2432,2024-01,11,No
11783,2024-06,30,Yes
25299,2024-06,24,Yes
21095,2023-01,19,Yes
829,2024-01,15,Yes
11590,2024-01,13,Yes
25355,2023-01,26,Yes
25398,2024-01,33,Yes
28669,2024-06,14,Yes
1067,2024-01,22,No
1765,2023-01,31,Yes
27069,2024-06,17,No
2930,2023-01,18,Yes
21543,2023-01,6,Yes
5839,2023-01,11,Yes
258,2024-01,12,Yes
8980,2024-01,33,Yes
26513,2023-06,18,Yes
14540,2023-06,5,Yes
10981,2024-01,18,No
11223,2023-06,34,Yes
10317,2024-01,34,Yes
14610,2023-06,32,No
6631,2023-01,9,Yes
20075,2023-01,13,No
15243,2023-01,33,Yes
5499,2023-06,30,No
16569,2023-01,33,Yes
24092,2023-06,35,No
9508,2023-01,15,No
14952,2023-06,6,Yes
2882,2023-06,21,Yes
25400,2024-06,15,Yes
475,2023-01,13,Yes
14854,2024-06,12,No
9320,2023-01,26,Yes
7702,2023-06,4,Yes
29603,2024-01,14,Yes
2845,2024-01,15,Yes
13776,2024-06,30,No
20299,2024-06,23,Yes
7668,2023-01,31,Yes
29979,2023-01,25,Yes
2496,2023-01,6,Yes
12515,2024-01,19,No
14367,2024-06,26,No
23021,2024-06,30,No
761,2023-06,12,Yes
14637,2024-06,15,No
26515,2023-06,22,No
29408,2023-01,27,No
21482,2023-06,34,No
17269,2023-01,9,Yes
10264,2024-06,18,No
12054,2024-01,14,Yes
21376,2023-06,4,Yes
19078,2023-06,11,Yes
12179,2024-06,1,Yes
21688,2023-01,27,No
20964,2023-06,10,No
6786,2023-06,9,Yes
19533,2023-06,9,Yes
13574,2023-01,20,No
22688,2023-06,23,Yes
3440,2024-01,16,No
251,2023-06,13,No
13539,2024-06,22,No
911,2023-01,14,Yes
22383,2024-06,14,No
24312,2024-06,7,Yes
24691,2023-01,25,No
26869,2023-01,35,Yes
639,2024-01,29,Yes
3847,2023-01,11,Yes
8138,2024-06,26,No
17427,2023-06,35,Yes
29912,2023-06,32,Yes
289,2024-01,11,Yes
5967,2024-06,34,Yes
16772,2024-06,20,Yes
9909,2023-01,26,No
28167,2024-01,8,Yes
29476,2024-06,27,No
16661,2024-01,27,Yes
19742,2023-01,20,No
12701,2024-01,30,Yes
15664,2024-01,3,No
17315,2024-01,23,Yes
23366,2023-01,3,No
14001,2024-06,30,Yes
179,2024-06,27,Yes
8336,2023-06,11,Yes
17551,2023-06,12,Yes
19531,2023-01,23,Yes
21820,2023-06,2,Yes
20782,2023-06,11,No
26532,2024-01,20,Yes
14299,2023-01,20,Yes
12460,2024-06,12,No
5092,2024-06,6,No
13716,2024-06,29,No
9666,2024-01,22,No
26618,2023-06,6,Yes
14567,2023-01,12,No
4967,2024-01,1,No
12338,2024-01,22,No
20597,2023-01,28,Yes
680,2023-06,27,No
8161,2024-01,23,Yes
16217,2023-06,28,Yes
1176,2023-01,16,Yes
1874,2024-06,20,Yes
7506,2023-06,35,No
2341,2024-01,14,No
1667,2024-01,31,Yes
6967,2024-01,1,No
6442,2024-01,34,No
7327,2024-01,30,Yes
8959,2024-01,6,Yes
8073,2024-01,16,No
24840,2024-01,1,No
29999,2024-01,19,No
10105,2023-06,34,No
6306,2024-01,10,Yes
1006,2023-06,2,Yes
24054,2024-06,35,No
21959,2023-06,4,No
17718,2024-06,2,Yes
11270,2023-06,30,No
16157,2024-01,11,No
10756,2023-06,28,No
3851,2023-06,13,No
4378,2023-01,13,Yes
7695,2023-06,3,Yes
27152,2024-06,22,Yes
13087,2024-06,31,Yes
11263,2023-06,33,No
12047,2023-01,23,No
16160,2024-06,33,No
6969,2023-01,26,No
4097,2024-01,19,No
11165,2024-01,20,Yes
29338,2024-01,21,Yes
12027,2023-06,3,Yes
9489,2024-01,2,No
16133,2024-01,29,Yes
17228,2023-01,15,Yes
29078,2024-01,8,Yes
5454,2024-06,35,Yes
26633,2023-01,35,Yes
28500,2023-01,25,No
29185,2023-06,33,Yes
26904,2024-06,5,Yes
27231,2024-06,2,Yes
27009,2024-06,28,No
28004,2023-01,18,Yes
18916,2023-01,16,Yes
9524,2024-06,27,Yes
25173,2024-06,3,Yes
25715,2023-06,8,Yes
23919,2024-01,27,No
10811,2024-06,25,No
18061,2023-06,27,No
22399,2024-01,33,Yes
27997,2024-06,21,No
11925,2023-06,17,No
17801,2024-06,34,Yes
14547,2024-06,34,No
1127,2023-01,35,No
3113,2024-01,34,Yes
778,2024-01,10,No
6460,2024-01,33,No
17498,2024-01,1,Yes
1829,2024-01,13,Yes
563,2023-06,9,No
15090,2024-06,25,Yes
1942,2023-06,33,Yes
22308,2023-06,3,No
21102,2023-01,6,Yes
24857,2024-06,25,Yes
17715,2024-01,16,Yes
20666,2023-06,32,Yes
10842,2024-06,30,Yes
6082,2024-01,27,No
7741,2023-06,14,Yes
10255,2024-01,26,No
28419,2024-01,28,No
22762,2024-06,23,Yes
24269,2024-06,20,Yes
25368,2023-06,32,No
16158,2024-06,32,No
7482,2023-06,28,Yes
13893,2024-06,26,No
22616,2024-06,12,Yes
11293,2024-01,18,No
9870,2023-06,33,Yes
2017,2023-06,9,Yes
19388,2024-06,22,Yes
13128,2024-06,32,No
3071,2023-01,34,Yes
9273,2024-06,24,Yes
15990,2023-01,15,Yes
18834,2023-06,13,No
1432,2023-06,23,Yes
11416,2023-06,21,Yes
16905,2024-06,30,Yes
22382,2023-06,7,Yes
7098,2024-01,28,Yes
18236,2023-06,18,No
23085,2023-06,14,Yes
3094,2024-01,25,Yes
530,2024-01,26,Yes
1723,2024-06,12,Yes
17302,2024-06,24,Yes
16139,2023-06,23,No
17903,2023-01,9,Yes
6023,2024-06,35,No
14844,2024-01,7,Yes
22845,2024-01,25,Yes
599,2024-01,7,Yes
1613,2023-01,12,Yes
12154,2023-06,20,Yes
27931,2023-01,25,No
15191,2024-06,3,No
18714,2024-01,15,No
19014,2024-01,18,Yes
2401,2024-06,25,No
24539,2023-06,7,No
6429,2024-06,2,No
12629,2024-06,6,No
815,2024-01,30,Yes
2889,2024-06,2,No
13209,2024-06,22,Yes
3914,2024-01,6,Yes
21408,2024-06,9,Yes
16090,2023-01,14,No
3752,2024-01,11,Yes
11690,2023-06,23,No
28295,2024-06,30,No
14682,2024-06,35,Yes
3923,2023-01,19,Yes
13374,2024-06,16,Yes
4181,2023-01,26,Yes
5739,2023-06,24,Yes
9831,2024-06,21,No
15,2023-06,12,Yes
12286,2023-01,19,Yes
22095,2024-06,5,Yes
11794,2023-01,1,Yes
4288,2023-06,29,No
15372,2023-06,16,Yes
6871,2023-01,30,Yes
8525,2024-01,21,No
3040,2023-01,7,Yes
3620,2023-01,4,Yes
27313,2023-01,15,Yes
28678,2023-01,21,Yes
13219,2024-01,15,Yes
25111,2024-06,34,No
727,2023-01,3,No
14144,2024-06,2,Yes
4670,2024-01,11,Yes
15457,2024-01,2,Yes
21623,2023-01,4,Yes
18225,2023-06,22,Yes
16003,2023-01,14,No
24838,2023-01,30,Yes
24808,2023-01,35,No
17897,2024-01,3,No
5105,2023-01,27,Yes
5800,2024-06,23,Yes
7747,2023-06,5,Yes
26370,2023-06,19,Yes
11638,2024-06,32,No
13534,2023-06,22,Yes
1799,2024-06,16,Yes
11360,2023-01,29,No
13448,2023-06,24,Yes
27868,2024-06,7,Yes
20860,2024-01,5,Yes
8052,2023-01,5,Yes
7881,2024-01,34,Yes
15925,2023-01,14,No
5080,2023-01,16,No
23837,2024-06,28,No
3630,2023-01,21,Yes
11404,2023-01,2,No
18226,2023-01,9,Yes
5311,2023-01,4,Yes
16293,2024-01,28,No
6827,2024-06,27,Yes
22785,2023-06,18,Yes
10317,2024-01,25,No
26775,2024-06,26,No
607,2024-01,19,Yes
4551,2024-06,10,No
203,2023-01,2,No
27976,2024-01,32,No
5102,2023-06,21,No
21687,2024-06,26,No
381,2024-06,20,No
25893,2023-06,11,Yes
27196,2024-06,27,Yes
18789,2023-06,22,No
18731,2023-01,16,Yes
29100,2024-01,1,Yes
26632,2024-01,13,Yes
13049,2024-01,9,No
21229,2024-01,35,Yes
5039,2024-01,9,Yes
10446,2024-01,24,Yes
24103,2023-06,27,Yes
27492,2024-06,28,Yes
24560,2023-01,26,Yes
24073,2024-01,20,Yes
17929,2024-01,33,No
17922,2023-01,25,Yes
17006,2024-06,24,No
9341,2024-01,21,No
18534,2024-01,9,No
17823,2023-06,22,No
7382,2024-01,30,No
24065,2024-06,19,No
7690,2023-06,19,No
19154,2023-01,22,No
3696,2024-01,19,Yes
16170,2024-01,26,Yes
19740,2024-06,6,Yes
8368,2024-01,4,Yes
10883,2023-01,2,No
25958,2023-06,17,No
14328,2024-01,25,Yes
12273,2023-06,6,No
17769,2023-06,34,No
24204,2023-01,15,Yes
15414,2023-01,2,No
19059,2024-01,1,No
20450,2023-01,33,No
24943,2023-01,35,Yes
28275,2023-01,25,Yes
268,2023-06,1,Yes
5369,2024-06,20,Yes
27452,2023-06,29,Yes
6578,2024-01,33,Yes
5784,2023-01,35,No
15976,2024-01,19,Yes
25112,2024-01,7,No
3077,2024-06,12,No
466,2023-06,35,Yes
17357,2023-01,16,Yes
14917,2024-06,10,Yes
7928,2024-01,8,Yes
11474,2024-06,4,Yes
1231,2024-01,13,No
12931,2023-01,25,Yes
9092,2024-01,35,No
26710,2024-06,35,No
18256,2024-06,33,No
2483,2024-06,31,No
2035,2024-06,28,No
21493,2023-01,20,Yes
9721,2023-06,27,Yes
9336,2024-06,6,Yes
13681,2023-06,31,Yes
13161,2024-06,22,Yes
7030,2023-01,8,Yes
19876,2024-01,13,No
6702,2023-06,26,Yes
18146,2023-01,22,Yes
25777,2023-06,7,Yes
684,2023-06,17,Yes
7128,2024-06,21,Yes
28746,2023-01,4,Yes
10557,2023-06,3,No
29246,2024-06,2,Yes
29167,2024-06,18,Yes
21715,2023-06,21,No
701,2024-01,27,Yes
29620,2024-01,2,Yes
7776,2024-06,31,Yes
1011,2023-01,15,Yes
26181,2023-06,14,Yes
21159,2023-01,13,Yes
28595,2024-06,29,Yes
27243,2024-01,17,Yes
8821,2023-01,30,No
13701,2023-01,3,No
9689,2023-01,23,Yes
6888,2023-06,16,Yes
13854,2023-06,27,No
3626,2024-06,30,No
10096,2024-06,18,Yes
10017,2024-01,16,Yes
14004,2024-01,28,Yes
5296,2024-06,11,Yes
1193,2023-01,3,No
1248,2023-06,17,Yes
11242,2024-01,11,Yes
17080,2024-01,19,No
13340,2024-01,12,Yes
28926,2023-01,33,Yes
2175,2023-06,32,Yes
22172,2023-01,13,Yes
23796,2023-01,34,No
12352,2024-06,13,Yes
11697,2024-06,3,Yes
7080,2023-01,13,No
25850,2023-06,31,No
16250,2024-06,23,Yes
24576,2024-01,2,Yes
15116,2023-06,19,No
9334,2024-06,8,No
15353,2023-01,7,Yes
3041,2023-06,4,No
19969,2023-01,27,Yes
17648,2024-01,10,Yes
1365,2024-06,10,No
29816,2023-01,12,Yes
17175,2024-01,1,No
21387,2024-06,34,Yes
10037,2024-06,15,No
7323,2023-01,22,No
25588,2023-06,20,Yes
9787,2024-06,35,No
686,2024-01,14,Yes
27596,2023-06,26,Yes
23681,2023-01,30,Yes
7584,2023-06,15,Yes
22145,2023-01,4,Yes
3987,2023-01,1,No
29036,2023-01,4,Yes
24092,2023-06,6,Yes
27640,2024-01,30,No
7665,2023-01,8,Yes
22197,2024-01,16,Yes
27152,2024-06,5,Yes
29112,2024-01,10,Yes
3405,2024-01,24,Yes
4469,2024-01,18,Yes
968,2024-01,10,Yes
6789,2023-06,22,No
16857,2024-06,1,Yes
29236,2024-06,21,Yes
23183,2023-01,5,No
10458,2024-01,13,No
23232,2024-06,13,No
2243,2024-01,13,No
26086,2024-01,33,Yes
18325,2023-06,25,No
17989,2024-06,23,No
6977,2024-01,24,No
19683,2023-06,30,Yes
8396,2023-06,34,Yes
24203,2024-06,35,No
9819,2023-01,18,Yes
7648,2023-01,12,No
19053,2023-06,4,Yes
10775,2024-06,20,Yes
17166,2023-06,14,Yes
15228,2024-01,23,No
18879,2024-01,34,Yes
23321,2024-06,17,Yes
2802,2023-06,33,Yes
23873,2023-01,22,Yes
2350,2023-01,13,Yes
3261,2024-06,1,Yes
16991,2023-06,12,Yes
8172,2023-06,32,Yes
20797,2024-01,19,No
9836,2023-06,24,Yes
3244,2024-01,13,Yes
20754,2024-01,1,Yes
26710,2023-06,25,Yes
5153,2024-01,20,No
24457,2024-06,12,Yes
12429,2023-01,21,Yes
22792,2024-01,35,No
13857,2023-01,23,Yes
6646,2023-06,15,No
29123,2023-01,13,No
7467,2024-01,25,Yes
21264,2024-01,34,No
23290,2023-06,27,Yes
27383,2024-06,35,No
4230,2023-06,34,Yes
14964,2024-06,23,No
6299,2024-06,33,Yes
378,2023-01,25,Yes
10397,2023-01,15,No
26489,2023-01,11,Yes
24973,2023-06,9,Yes
10327,2024-01,22,Yes
6256,2023-01,10,Yes
17224,2023-06,25,Yes
18222,2024-01,16,Yes
22647,2023-06,14,Yes
23813,2023-01,7,No
18634,2024-01,28,Yes
27232,2023-01,25,No
7644,2024-01,16,Yes
7530,2024-01,16,No
4608,2023-01,30,Yes
1286,2024-06,32,No
29508,2024-01,29,Yes
13810,2024-01,11,No
9762,2023-01,24,Yes
17909,2023-01,8,No
8840,2024-06,14,No
23678,2024-01,3,Yes
28155,2023-06,23,Yes
23863,2024-01,34,Yes
11443,2023-01,33,No
6615,2023-06,2,No
15612,2024-01,25,Yes
11324,2023-01,32,Yes
17778,2024-06,35,Yes
15348,2024-06,31,No
543,2024-01,29,No
25848,2024-01,17,Yes
7129,2024-06,21,No
13268,2023-01,12,Yes
6305,2023-06,34,Yes
13412,2023-06,1,Yes
3207,2023-06,19,Yes
24719,2024-06,11,No
12956,2024-06,5,No
12537,2023-06,24,Yes
6253,2023-01,19,No
24219,2023-06,18,No
4699,2024-06,22,No
9278,2024-06,18,Yes
29046,2023-06,24,No
5408,2023-01,28,Yes
4016,2024-06,35,Yes
24378,2024-01,32,Yes
362,2024-06,28,Yes
23520,2024-06,22,No
2126,2024-06,14,No
5736,2024-06,3,Yes
5206,2024-01,16,Yes
27444,2023-06,7,Yes
14107,2023-01,27,No
23991,2023-06,15,Yes
21401,2024-01,21,No
14132,2024-01,35,Yes
14641,2023-01,33,Yes
3156,2023-06,26,No
3656,2024-01,31,No
11388,2024-01,5,No
12296,2024-06,34,No
15803,2023-01,18,Yes
14680,2023-01,8,Yes
18284,2024-06,23,No
8246,2023-06,20,No
28012,2023-01,5,No
269,2023-01,2,No
23248,2023-01,9,Yes
17886,2024-01,13,No
12618,2023-01,24,No
1269,2024-06,27,Yes
2941,2023-01,35,Yes
3719,2024-01,5,No
13566,2023-06,10,Yes
27745,2024-01,27,Yes
15597,2024-06,23,Yes
2058,2023-01,29,Yes
25994,2023-01,30,Yes
15216,2023-06,29,Yes
1686,2024-01,24,Yes
18095,2024-01,3,Yes
5063,2023-01,34,No
2228,2023-01,6,No
27706,2024-01,25,Yes
16,2023-01,10,No
24809,2024-06,10,No
9551,2024-01,30,No
18913,2023-01,19,Yes
12745,2024-01,20,No
13320,2023-01,29,Yes
11311,2023-06,35,No
8437,2023-01,18,Yes
5178,2024-01,3,Yes
3429,2024-01,34,Yes
5691,2023-01,4,No
15337,2024-01,2,No
26341,2024-01,7,Yes
17187,2024-01,10,Yes
6395,2024-01,29,No
23023,2023-06,10,Yes
27141,2023-01,7,Yes
2264,2023-06,7,Yes
2423,2023-01,32,No
2989,2023-06,21,No
15190,2024-06,26,No
21753,2024-01,35,No
8542,2023-01,28,No
18867,2023-06,2,Yes
3758,2023-01,20,Yes
19577,2024-06,21,No
11109,2024-06,8,Yes
28763,2023-01,1,Yes
3783,2024-01,29,Yes
4787,2023-06,14,Yes
12196,2023-06,8,No
27721,2023-01,23,Yes
21325,2024-01,19,Yes
24851,2024-01,34,Yes
24556,2023-01,29,No
19950,2023-01,6,Yes
13141,2023-06,2,Yes
5668,2023-06,22,Yes
15512,2024-06,2,Yes
25017,2023-06,3,Yes
15553,2024-01,30,Yes
15625,2024-06,19,No
6902,2023-06,17,Yes
908,2023-01,13,No
28218,2023-01,24,Yes
3841,2024-06,13,No
10386,2023-06,8,Yes
20571,2024-06,11,No
20512,2023-06,32,No
20901,2023-01,31,No
12182,2023-06,23,No
2225,2023-01,31,No
5001,2024-01,10,No
23363,2023-06,14,Yes
10900,2024-06,31,Yes
21340,2024-06,31,Yes
29261,2024-01,10,No
15881,2023-01,11,Yes
13273,2023-01,33,Yes
12666,2023-01,27,Yes
23052,2024-01,6,Yes
20853,2024-06,31,No
16958,2024-01,34,No
29991,2024-06,35,Yes
26561,2023-06,17,No
16902,2024-01,11,No
2910,2023-06,3,No
16602,2023-06,6,No
23368,2024-01,9,No
23348,2024-06,25,Yes
18335,2024-01,23,Yes
440,2024-06,16,No
24769,2023-06,9,Yes
11991,2024-06,11,Yes
3502,2024-06,32,Yes
4241,2024-01,18,Yes
26771,2023-06,31,Yes
24663,2023-01,14,No
21744,2024-01,8,No
18835,2024-06,3,Yes
18974,2024-06,35,Yes
10441,2024-06,1,Yes
12236,2023-01,2,Yes
18017,2023-01,28,Yes
27571,2024-01,4,Yes
9495,2023-01,21,No
10153,2024-01,24,No
26960,2024-01,22,No
17302,2024-06,3,Yes
9765,2024-01,17,Yes
24424,2023-06,35,Yes
29457,2024-06,27,Yes
17948,2024-06,8,Yes
19265,2023-01,35,No
20028,2023-06,12,Yes
10645,2024-06,3,Yes
15407,2024-06,5,Yes
6038,2023-06,11,No
6137,2024-06,20,Yes
12171,2024-06,15,No
5701,2023-06,4,Yes
23488,2023-06,35,No
21908,2024-01,4,Yes
29624,2023-01,21,Yes
8727,2023-06,4,Yes
3940,2024-01,35,Yes
1873,2024-01,22,No
14103,2024-01,22,Yes
19364,2024-06,25,Yes
23199,2024-01,9,Yes
4298,2023-06,21,No
5398,2023-01,31,Yes
7476,2024-01,14,Yes
27393,2024-06,35,No
9013,2024-01,4,Yes
25433,2024-06,27,Yes
29959,2024-06,27,No
659,2023-06,28,No
21295,2024-06,21,Yes
11384,2024-01,7,No
17940,2024-01,3,No
7659,2023-01,20,No
958,2024-01,15,Yes
12881,2024-01,16,Yes
27914,2024-06,16,Yes
24744,2024-01,31,Yes
2798,2024-06,30,No
5210,2023-06,11,Yes
21254,2023-06,30,Yes
28620,2024-06,17,No
2997,2024-01,8,No
28874,2024-06,31,No
23432,2024-06,4,Yes
4109,2023-06,1,Yes
522,2024-06,12,Yes
17376,2023-06,23,Yes
14306,2024-01,32,No
749,2023-01,34,No
25494,2023-06,29,Yes
23667,2023-01,34,Yes
1764,2024-01,28,Yes
13775,2023-01,7,Yes
6253,2024-06,12,No
527,2023-06,23,Yes
23253,2024-01,28,No
12162,2024-06,32,No
7841,2023-06,1,No
21289,2024-01,34,Yes
16825,2023-01,8,Yes
13162,2023-01,6,Yes
995,2024-01,13,Yes
785,2023-01,17,Yes
29248,2024-01,2,No
2903,2024-01,5,Yes
16489,2024-06,3,Yes
9480,2023-06,15,No
20788,2024-06,4,No
5655,2024-01,30,Yes
19744,2023-01,13,No
3946,2023-01,11,Yes
27159,2023-06,13,No
24020,2023-06,21,No
25981,2023-01,1,Yes
28422,2024-06,15,Yes
21706,2023-06,15,No
4372,2024-01,18,No
25191,2024-01,23,Yes
21121,2023-01,14,No
10086,2023-06,16,No
7018,2023-01,5,No
14960,2023-01,3,Yes
8503,2023-01,20,Yes
7657,2023-06,7,No
24403,2023-06,12,No
4707,2023-01,27,No
26871,2023-06,30,Yes
3413,2023-06,27,Yes
28291,2024-01,26,Yes
24550,2024-01,13,Yes
26774,2023-06,3,Yes
12234,2024-01,6,Yes
5575,2024-06,1,Yes
21807,2023-06,11,No
4293,2024-01,30,No
26376,2024-01,14,No
3406,2023-06,3,Yes
3193,2023-06,22,Yes
3109,2024-01,23,Yes
26312,2023-06,13,No
23733,2024-06,5,Yes
5540,2024-06,6,Yes
23818,2024-06,19,Yes
17964,2024-01,35,No
15596,2023-01,17,Yes
25733,2024-06,28,Yes
18392,2024-06,1,No
27972,2023-06,31,Yes
2757,2024-01,30,Yes
3567,2023-06,13,Yes
8264,2024-01,34,Yes
18995,2024-06,34,Yes
27727,2024-06,22,No
21492,2024-01,12,Yes
21135,2024-06,18,Yes
21581,2023-06,17,No
8277,2023-01,32,Yes
6228,2023-01,20,Yes
13940,2023-01,17,Yes
21213,2023-01,22,Yes
10506,2023-01,18,No
18531,2024-01,26,Yes
9897,2023-01,2,No
7466,2023-01,31,Yes
6607,2023-06,7,No
1151,2024-01,9,Yes
21958,2023-06,31,No
18290,2023-01,20,No
24182,2024-01,12,No
4875,2023-06,3,Yes
17698,2023-06,7,No
2543,2023-06,6,No
27723,2023-06,33,No
616,2024-01,6,No
27362,2023-01,10,Yes
24856,2023-01,13,No
11916,2023-06,2,Yes
12717,2023-06,16,Yes
25172,2024-06,17,Yes
678,2023-01,12,Yes
27728,2024-06,7,No
174,2024-06,18,No
5383,2023-06,12,Yes
14,2023-01,10,Yes
10220,2024-06,5,No
3042,2023-06,29,No
10944,2024-01,2,No
25202,2024-06,24,No
27290,2024-01,2,Yes
22556,2024-01,32,Yes
14703,2023-01,13,Yes
2972,2024-01,5,Yes
5120,2024-01,12,No
20737,2024-01,34,No
4743,2024-01,34,Yes
14932,2024-06,18,Yes
9388,2024-01,9,Yes
13282,2023-01,14,No
21606,2023-06,1,Yes
28263,2024-01,5,Yes
27096,2024-06,12,Yes
12492,2023-06,29,Yes
29188,2023-06,33,Yes
17465,2024-01,2,Yes
13381,2024-01,11,No
13888,2023-01,9,Yes
20799,2023-01,16,Yes
19243,2024-06,33,Yes
18497,2024-01,18,No
3736,2024-06,11,No
17285,2023-06,25,Yes
10655,2023-01,18,Yes
13718,2024-01,7,Yes
7450,2023-06,19,No
4702,2023-01,21,No
18131,2024-01,34,No
24434,2024-01,2,No
14376,2024-01,20,Yes
3703,2024-01,31,Yes
12667,2023-01,7,Yes
29777,2023-06,1,Yes
3112,2023-06,2,Yes
1178,2023-01,4,Yes
8733,2024-01,13,Yes
23496,2023-01,25,Yes
28628,2024-06,17,No
18234,2023-06,29,Yes
6966,2023-01,7,Yes
29096,2023-01,15,No
18799,2023-06,12,Yes
11121,2023-01,34,Yes
8303,2024-01,15,Yes
16950,2023-01,34,No
3276,2023-01,14,Yes
25629,2023-01,10,Yes
1275,2023-01,33,Yes
18530,2024-06,26,Yes
24335,2024-06,3,No
10565,2023-06,11,Yes
17044,2024-01,9,No
16427,2024-06,2,Yes
26333,2023-01,3,Yes
22441,2024-01,34,Yes
13277,2023-01,33,Yes
21746,2024-06,31,No
15920,2024-06,17,Yes
18834,2023-01,31,Yes
9980,2024-06,3,Yes
19631,2023-01,10,No
17555,2024-01,19,Yes
12521,2024-01,1,Yes
28537,2023-06,5,No
1303,2023-06,29,No
14583,2024-01,28,Yes
20193,2024-01,20,No
450,2024-06,27,Yes
4762,2023-01,7,Yes
24406,2023-06,25,Yes
23764,2024-01,6,Yes
27398,2023-01,11,Yes
10675,2024-06,14,No
6634,2023-01,13,No
19202,2023-06,19,No
11674,2024-01,13,Yes
26143,2024-01,12,Yes
19434,2023-01,21,Yes
24486,2023-06,7,No
10838,2023-01,23,Yes
13652,2024-06,9,Yes
25942,2024-06,27,Yes
24253,2023-06,21,No
7363,2023-01,34,Yes
496,2023-01,33,No
29710,2024-01,23,Yes
6030,2023-01,25,No
19777,2023-01,1,Yes
27153,2024-06,9,Yes
27886,2024-06,28,No
1665,2024-01,17,Yes
13299,2024-06,33,No
15616,2024-01,12,Yes
22977,2023-01,9,Yes
25931,2023-01,8,No
26554,2023-01,29,Yes
25246,2024-01,17,No
3704,2024-01,20,Yes
18761,2024-01,7,Yes
21992,2024-01,17,Yes
3020,2024-06,32,Yes
4844,2023-01,31,Yes
24768,2024-06,28,No
22864,2023-01,31,No
24621,2023-01,4,No
14110,2024-01,19,No
15414,2024-01,33,Yes
5202,2024-01,10,Yes
18892,2023-01,15,Yes
22344,2024-06,35,Yes
14621,2023-01,31,No
7060,2023-06,26,Yes
3523,2024-01,1,Yes
17931,2023-01,31,No
1949,2024-01,15,Yes
29332,2024-06,25,Yes
13872,2023-01,3,Yes
19662,2023-06,33,Yes
15436,2023-01,8,Yes
5273,2024-01,13,No
2596,2024-06,35,Yes
6666,2024-01,18,No
23909,2023-01,24,Yes
9879,2024-06,11,No
29977,2024-01,17,Yes
27040,2024-01,15,Yes
12088,2023-06,21,No
17149,2023-01,25,No
17959,2023-06,4,No
26335,2024-06,2,Yes
20246,2024-06,7,Yes
2826,2023-01,25,Yes
17490,2023-01,5,No
26274,2023-01,22,Yes
5643,2023-06,33,No
27780,2023-06,26,No
8161,2023-01,30,Yes
3999,2023-06,29,No
2713,2024-06,8,No
17502,2023-01,7,Yes
26789,2024-06,33,No
11572,2023-06,20,Yes
12284,2023-06,4,Yes
23884,2024-01,1,Yes
17759,2023-06,19,Yes
10117,2023-06,6,No
572,2023-01,21,Yes
1201,2024-06,21,Yes
28039,2024-06,35,Yes
14616,2024-01,25,No
28991,2024-01,23,No
27892,2024-01,21,No
17265,2024-01,18,No
13565,2024-06,11,Yes
19769,2024-01,4,No
3839,2024-01,4,Yes
13145,2024-06,5,No
26023,2024-01,27,Yes
